time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2025-10-19 11:40:27,STARLINK-30507,16.23,274.57,1478.0,25.18,107.96,559.6,-6167.31,-1157.12,2950.3
2025-10-19 11:40:27,STARLINK-30515,17.81,170.63,1400.84,13.8,122.82,558.56,-6078.48,-2898.08,1659.58
2025-10-19 11:40:27,STARLINK-30776,8.41,214.44,1943.12,11.2,111.78,556.9,-6585.56,-1695.85,1355.75
2025-10-19 11:40:27,STARLINK-30782,5.15,216.67,2210.3,9.51,109.89,558.22,-6675.22,-1486.57,1156.13
2025-10-19 11:40:27,STARLINK-30769,5.12,64.0,2221.75,31.66,140.63,560.65,-4293.49,-4053.11,3633.68
2025-10-19 11:40:27,STARLINK-30775,44.39,140.41,767.67,21.26,124.07,558.81,-5770.34,-2908.61,2515.09
2025-10-19 11:40:27,STARLINK-30878,26.27,246.04,1103.12,21.24,112.94,559.14,-6224.07,-1738.88,2514.83
2025-10-19 11:40:27,STARLINK-31021,1.04,39.06,2620.92,40.94,139.3,562.41,-3892.2,-3509.8,4536.13
2025-10-19 11:40:27,STARLINK-31010,21.48,346.14,1258.83,34.25,118.17,561.01,-5356.76,-2041.3,3898.28
2025-10-19 11:40:27,STARLINK-31001,5.51,273.66,2184.0,24.61,100.86,559.02,-6291.04,-387.28,2888.92
2025-10-19 11:40:27,STARLINK-31095,37.91,320.2,746.2,28.55,117.39,483.85,-5657.97,-2067.4,3276.2
2025-10-19 11:40:27,STARLINK-31139,19.9,23.19,1158.19,33.17,125.25,481.59,-5069.61,-2689.95,3745.9
2025-10-19 11:40:27,STARLINK-31060,22.46,10.11,930.2,31.98,122.47,410.24,-5208.51,-2447.09,3589.48
2025-10-19 11:40:27,STARLINK-31514,3.44,238.67,2171.79,14.35,104.79,482.17,-6587.02,-862.23,1706.93
2025-10-19 11:40:27,STARLINK-31536,5.23,50.21,2018.72,34.88,136.88,485.38,-4337.34,-3587.75,3915.08
2025-10-19 11:40:27,STARLINK-31688,10.19,178.5,1617.34,11.3,121.32,474.54,-6137.09,-2731.62,1349.98
2025-10-19 11:40:27,STARLINK-31644,14.85,85.88,1359.66,25.1,133.16,475.64,-5028.52,-3633.73,2903.76
2025-10-19 11:40:27,STARLINK-31670,0.45,96.18,2478.82,20.82,143.56,482.72,-4432.65,-4631.59,2436.08
2025-10-19 11:40:27,STARLINK-31712,7.98,85.4,1795.58,25.09,137.53,483.59,-4742.55,-4012.52,2904.97
2025-10-19 11:40:27,STARLINK-31524,28.34,300.71,917.97,28.12,114.38,483.53,-5781.78,-1774.67,3230.97
2025-10-19 11:40:27,STARLINK-31650,3.92,162.3,2124.52,7.47,126.41,482.49,-5943.78,-3304.72,901.97
2025-10-19 11:40:27,STARLINK-31725,0.07,128.7,2516.0,10.41,137.89,482.23,-5124.8,-4386.45,1245.23
2025-10-19 11:40:27,STARLINK-31539,27.01,344.96,950.73,31.66,118.82,484.5,-5431.49,-2140.13,3596.41
2025-10-19 11:40:27,STARLINK-31750,5.6,105.87,1981.12,19.27,137.99,482.72,-4909.77,-4220.4,2263.17
2025-10-19 11:40:27,STARLINK-11098 [DTC],17.01,220.8,999.04,18.5,115.37,360.46,-6073.43,-1977.93,2140.37
2025-10-19 11:40:27,STARLINK-31956,0.96,304.7,2430.18,35.16,100.14,485.5,-5600.71,-273.9,3945.84
2025-10-19 11:40:27,STARLINK-31876,75.59,192.26,497.83,23.78,120.73,483.3,-5758.78,-2493.58,2765.94
2025-10-19 11:40:27,STARLINK-32459,8.79,155.86,1713.6,11.57,126.89,475.42,-5838.35,-3311.58,1380.83
2025-10-19 11:40:27,STARLINK-32475,35.53,275.26,769.54,25.17,115.2,475.83,-5900.14,-1903.56,2913.59
2025-10-19 11:40:27,STARLINK-32442,0.13,311.27,2498.03,37.55,100.79,477.73,-5421.47,-326.77,4170.78
2025-10-19 11:40:27,STARLINK-11426 [DTC],0.28,325.99,2145.9,39.64,107.62,362.04,-5103.09,-926.93,4290.98
2025-10-19 11:40:27,STARLINK-11474 [DTC],12.0,119.32,1216.25,19.51,130.37,358.75,-5320.38,-3462.15,2249.65
2025-10-19 11:40:27,STARLINK-11369 [DTC],46.56,71.29,479.22,25.67,123.92,356.02,-5424.02,-2716.65,2914.62
2025-10-19 11:40:27,STARLINK-32804,5.64,247.03,1975.32,17.44,104.92,482.11,-6484.31,-863.51,2060.3
2025-10-19 11:40:27,STARLINK-32781,17.77,254.85,1244.22,21.84,110.63,482.77,-6194.42,-1464.28,2552.79
2025-10-19 11:40:27,STARLINK-32878,2.62,143.94,2247.95,8.9,132.22,482.21,-5558.29,-3875.72,1068.44
2025-10-19 11:40:27,STARLINK-32892,34.23,249.31,802.06,22.73,115.35,483.26,-6014.91,-1957.06,2650.67
2025-10-19 11:40:27,STARLINK-32879,18.41,339.85,1204.84,33.79,117.01,476.89,-5360.05,-1919.06,3806.35
2025-10-19 11:40:27,STARLINK-32926,22.31,311.48,1080.26,30.19,113.72,483.38,-5685.83,-1673.79,3446.22
2025-10-19 11:40:27,STARLINK-32801,11.93,174.19,1495.11,12.46,122.24,468.01,-6060.93,-2814.68,1482.87
2025-10-19 11:40:27,STARLINK-32810,10.25,177.25,1574.0,11.65,121.6,458.82,-6101.95,-2751.96,1387.5
2025-10-19 11:40:27,STARLINK-33531,13.97,84.32,1421.34,25.4,133.76,483.22,-4983.19,-3681.26,2939.51
2025-10-19 11:40:27,STARLINK-33708,4.17,70.62,2110.36,29.47,140.37,483.98,-4362.47,-4079.26,3368.47
2025-10-19 11:40:27,STARLINK-33677,26.88,121.06,950.02,20.98,127.47,482.08,-5535.79,-3216.7,2456.25
2025-10-19 11:40:27,STARLINK-33664,1.4,210.35,2370.39,6.97,110.84,482.03,-6619.56,-1589.7,843.75
2025-10-19 11:40:27,STARLINK-33535,9.9,200.29,1654.97,11.77,116.14,482.1,-6355.12,-2164.58,1406.33
2025-10-19 11:40:27,STARLINK-33606,22.57,174.85,1067.84,16.52,121.74,481.4,-5985.54,-2717.16,1954.49
2025-10-19 11:40:27,STARLINK-32956,27.77,178.94,928.61,17.89,121.1,482.35,-5971.86,-2631.37,2109.87
2025-10-19 11:40:27,STARLINK-33817,7.43,159.01,1830.47,10.31,126.5,482.36,-5892.11,-3288.66,1234.86
2025-10-19 11:40:27,STARLINK-11664 [DTC],5.75,303.68,1615.25,31.86,107.46,356.6,-5626.9,-1005.69,3550.13
2025-10-19 11:40:27,STARLINK-11666 [DTC],16.19,301.35,1019.23,28.94,112.82,355.78,-5675.18,-1573.86,3254.84
2025-10-19 11:40:27,STARLINK-11703 [DTC],2.05,321.13,1950.6,37.35,107.78,358.6,-5262.49,-971.35,4079.31
2025-10-19 11:40:27,STARLINK-11660 [DTC],3.65,98.97,1793.19,21.5,137.35,356.17,-4795.19,-4029.81,2465.64
2025-10-19 11:40:27,STARLINK-34018,1.6,265.36,2356.6,21.62,99.38,482.67,-6370.3,-226.73,2529.63
2025-10-19 11:40:27,STARLINK-34053,19.41,304.77,1181.14,29.89,112.13,483.56,-5748.12,-1519.42,3414.81
2025-10-19 11:40:27,STARLINK-34002,11.48,21.91,1565.44,36.71,126.94,485.71,-4779.99,-2720.4,4093.8
2025-10-19 11:40:27,STARLINK-33888,20.83,350.92,1127.84,33.55,119.3,482.88,-5298.42,-2140.33,3785.53
2025-10-19 11:40:27,STARLINK-34129,9.59,277.66,1679.4,25.87,105.56,482.6,-6105.85,-883.04,2992.16
2025-10-19 11:40:27,STARLINK-34308,28.84,39.61,894.09,29.8,125.78,476.3,-5225.83,-2834.77,3400.89
2025-10-19 11:40:27,STARLINK-34281,2.57,333.58,2244.98,41.53,109.77,478.85,-5008.14,-1106.41,4537.01
2025-10-19 11:40:27,STARLINK-34276,3.66,113.7,2132.2,16.54,138.22,475.17,-4963.92,-4300.29,1952.24
2025-10-19 11:40:27,STARLINK-34377,21.83,83.52,1080.64,25.47,130.23,475.69,-5191.55,-3362.23,2943.51
2025-10-19 11:40:27,STARLINK-34388,54.24,249.4,694.57,23.58,117.55,575.5,-5976.6,-2202.9,2780.87
2025-10-19 11:40:27,STARLINK-34376,58.67,261.16,663.64,24.33,117.89,575.44,-5928.98,-2224.68,2863.59
2025-10-19 11:40:27,STARLINK-34360,3.44,16.76,2419.64,44.1,128.97,579.42,-4248.44,-2623.95,4830.09
2025-10-19 11:40:27,STARLINK-34368,2.44,17.05,2518.71,44.89,129.57,579.8,-4164.23,-2632.45,4898.44
2025-10-19 11:40:27,STARLINK-11707 [DTC],9.91,26.4,1328.77,34.75,127.0,357.62,-4804.5,-2741.24,3831.41
2025-10-19 11:40:27,STARLINK-34407,8.91,165.11,1947.1,9.14,125.1,574.37,-6072.03,-3197.01,1113.29
2025-10-19 11:40:27,STARLINK-34385,36.54,321.36,904.15,29.44,116.68,576.44,-5710.53,-2006.77,3414.3
2025-10-19 11:40:27,STARLINK-34457,7.72,164.79,2036.15,8.37,125.38,574.08,-6068.5,-3233.72,1021.53
2025-10-19 11:40:27,STARLINK-34444,32.31,323.63,984.72,30.28,116.26,576.49,-5676.96,-1948.58,3502.41
2025-10-19 11:40:27,STARLINK-34490,16.86,8.33,1208.02,34.47,122.67,449.33,-5082.61,-2410.46,3857.21
2025-10-19 11:40:27,STARLINK-34518,19.37,18.6,1109.43,33.15,124.32,448.92,-5089.27,-2594.83,3726.68
2025-10-19 11:40:27,STARLINK-34598,25.05,243.01,985.03,21.22,113.82,475.52,-6122.69,-1813.28,2481.75
2025-10-19 11:40:27,STARLINK-34635,10.81,234.07,1580.31,16.69,109.93,474.69,-6402.95,-1431.29,1972.52
2025-10-19 11:40:27,STARLINK-34491,15.65,29.07,1323.86,34.07,127.23,477.15,-4918.72,-2831.95,3832.71
2025-10-19 11:40:27,STARLINK-34582,35.14,13.76,775.67,29.97,122.43,476.04,-5373.21,-2518.99,3419.12
2025-10-19 11:40:27,STARLINK-35008,7.12,235.67,1762.2,15.87,108.27,446.66,-6442.42,-1244.26,1871.69
2025-10-19 11:40:27,STARLINK-35085,9.91,237.44,1568.61,17.3,109.44,447.32,-6368.57,-1366.7,2033.4
2025-10-19 11:40:27,STARLINK-34837,9.35,29.64,1610.12,36.31,129.17,449.53,-4669.52,-2904.67,4034.07
2025-10-19 11:41:27,STARLINK-1265,14.68,111.49,1528.91,19.78,133.16,547.33,-5263.93,-3837.88,2343.11
2025-10-19 11:41:27,STARLINK-1296,20.05,344.85,1288.93,34.52,117.8,549.01,-5334.31,-2019.68,3918.78
2025-10-19 11:41:27,STARLINK-1523,69.69,227.16,580.73,23.65,119.64,547.55,-5854.97,-2433.31,2777.78
2025-10-19 11:41:27,STARLINK-1583,13.64,185.87,1582.13,11.97,119.64,546.79,-6253.8,-2598.08,1442.88
2025-10-19 11:41:27,STARLINK-1612,5.0,27.86,1957.66,39.18,130.86,455.67,-4398.06,-2948.34,4306.88
2025-10-19 11:41:27,STARLINK-1692,43.58,282.82,518.33,25.47,117.53,367.81,-5703.06,-2127.49,2898.91
2025-10-19 11:41:27,STARLINK-1805,23.37,287.99,1169.96,27.26,111.43,547.9,-5961.0,-1525.3,3169.89
2025-10-19 11:41:27,STARLINK-2116,42.61,338.94,775.04,29.21,119.03,548.28,-5603.28,-2260.03,3376.48
2025-10-19 11:41:27,STARLINK-2391,21.06,252.99,1248.41,21.63,111.01,547.32,-6245.13,-1549.13,2553.52
2025-10-19 11:41:27,STARLINK-2399,0.4,22.21,2660.13,45.3,132.85,551.08,-3948.91,-2852.89,4912.44
2025-10-19 11:41:27,STARLINK-2280,13.43,228.17,1596.44,15.8,110.97,547.39,-6465.99,-1599.22,1890.65
2025-10-19 11:41:27,STARLINK-2145,9.38,344.33,1856.54,39.52,115.66,549.9,-5061.34,-1704.25,4399.63
2025-10-19 11:41:27,STARLINK-2155,8.67,131.29,1900.77,13.9,133.09,546.89,-5435.18,-3951.94,1667.33
2025-10-19 11:41:27,STARLINK-2214,18.25,83.76,1360.76,25.5,132.82,547.77,-5069.81,-3652.49,2978.24
2025-10-19 11:41:27,STARLINK-2739,12.12,283.93,1674.75,27.35,106.01,547.88,-6073.54,-954.11,3179.52
2025-10-19 11:41:27,STARLINK-2704,16.46,295.11,1442.91,29.23,109.02,548.39,-5910.28,-1249.76,3378.36
2025-10-19 11:41:27,STARLINK-2695,30.32,188.79,980.74,17.82,119.85,547.24,-6076.34,-2550.76,2122.48
2025-10-19 11:41:27,STARLINK-2521,8.04,303.72,1953.08,32.95,104.92,548.83,-5754.21,-792.3,3762.59
2025-10-19 11:41:27,STARLINK-3193,5.97,111.94,2095.9,17.28,137.99,539.74,-4989.37,-4325.51,2056.01
2025-10-19 11:41:27,STARLINK-3197,13.43,102.96,1580.67,21.31,134.41,539.97,-5121.46,-3908.57,2512.99
2025-10-19 11:41:27,STARLINK-3204,27.19,14.28,1046.27,32.3,123.22,541.19,-5246.17,-2577.45,3691.54
2025-10-19 11:41:27,STARLINK-3304,2.66,243.15,2399.31,14.51,102.35,540.05,-6666.23,-614.52,1739.71
2025-10-19 11:41:27,STARLINK-3181,26.89,106.76,1052.3,22.33,129.04,539.96,-5426.04,-3387.66,2626.69
2025-10-19 11:41:27,STARLINK-3166,4.24,59.23,2251.62,33.23,140.42,541.24,-4204.62,-3975.36,3782.48
2025-10-19 11:41:27,STARLINK-3897,9.17,318.78,1851.55,35.84,108.58,541.42,-5492.53,-1118.68,4044.76
2025-10-19 11:41:27,STARLINK-3937,40.47,137.17,790.97,21.08,124.6,539.62,-5721.01,-2982.72,2488.15
2025-10-19 11:41:27,STARLINK-3932,16.84,180.06,1405.73,13.53,120.96,540.0,-6148.01,-2721.99,1623.98
2025-10-19 11:41:27,STARLINK-3922,8.58,168.06,1888.19,9.37,124.21,539.69,-6072.66,-3112.03,1134.29
2025-10-19 11:41:27,STARLINK-4002,4.45,195.04,2225.97,6.56,116.17,540.19,-6493.91,-2246.11,802.2
2025-10-19 11:41:27,STARLINK-3967,25.92,219.22,1078.42,18.43,115.61,539.97,-6219.76,-2085.21,2190.3
2025-10-19 11:41:27,STARLINK-3941,15.28,42.31,1484.47,33.35,130.56,541.27,-4816.24,-3190.44,3796.6
2025-10-19 11:41:27,STARLINK-4014,13.87,1.96,1559.26,37.47,121.51,542.06,-4995.97,-2272.72,4201.8
2025-10-19 11:41:27,STARLINK-3844,2.05,127.25,2458.37,11.29,137.72,539.8,-5145.72,-4418.25,1359.15
2025-10-19 11:41:27,STARLINK-3970,51.16,54.46,677.22,26.82,124.18,540.53,-5492.86,-2813.04,3118.23
2025-10-19 11:41:27,STARLINK-4512,19.82,159.93,1279.02,15.3,124.52,539.53,-5919.11,-3073.96,1829.88
2025-10-19 11:41:27,STARLINK-4525,17.36,303.3,1385.58,30.49,110.3,541.18,-5800.82,-1363.1,3506.24
2025-10-19 11:41:27,STARLINK-4480,1.27,172.48,2536.5,3.34,123.72,540.24,-6172.82,-3096.17,415.9
2025-10-19 11:41:27,STARLINK-4539,6.49,181.28,2050.11,7.58,120.59,539.92,-6286.91,-2734.34,923.34
2025-10-19 11:41:27,STARLINK-4651,18.47,345.76,1338.36,35.05,117.81,541.81,-5293.84,-2006.37,3967.16
2025-10-19 11:41:27,STARLINK-4661,1.1,23.57,2564.84,44.32,132.9,543.42,-4009.67,-2901.84,4823.48
2025-10-19 11:41:27,STARLINK-4645,7.19,32.97,2001.58,38.39,132.45,542.21,-4418.09,-3142.23,4287.72
2025-10-19 11:41:27,STARLINK-4656,42.37,263.16,766.94,24.15,115.86,540.11,-5973.02,-2032.08,2829.61
2025-10-19 11:41:27,STARLINK-4739,4.99,206.8,2177.81,8.2,112.76,539.87,-6590.85,-1849.17,997.06
2025-10-19 11:41:27,STARLINK-4712,25.57,64.12,1090.14,28.15,129.3,540.78,-5157.05,-3254.1,3259.09
2025-10-19 11:41:27,STARLINK-4748,1.19,29.31,2555.75,43.07,135.27,543.25,-3968.68,-3129.95,4713.94
2025-10-19 11:41:27,STARLINK-4793,12.75,202.68,1616.22,12.5,115.81,539.55,-6393.7,-2167.48,1504.42
2025-10-19 11:41:27,STARLINK-5101,2.44,219.07,2464.66,8.07,107.91,558.07,-6743.46,-1289.13,984.44
2025-10-19 11:41:27,STARLINK-5383,8.44,65.6,1951.31,30.5,138.06,560.22,-4508.86,-3922.13,3514.52
2025-10-19 11:41:27,STARLINK-5078,3.9,243.73,2326.92,15.07,102.87,558.45,-6660.99,-674.21,1809.15
2025-10-19 11:41:27,STARLINK-5409,0.3,49.25,2700.8,38.15,142.96,561.99,-3794.21,-3921.8,4275.08
2025-10-19 11:41:27,STARLINK-5405,38.58,25.36,847.19,29.75,123.67,560.16,-5383.07,-2696.94,3437.49
2025-10-19 11:41:27,STARLINK-5411,12.68,247.52,1665.51,19.03,107.74,558.77,-6441.41,-1212.13,2264.59
2025-10-19 11:41:27,STARLINK-5286,13.14,128.24,1673.48,15.98,132.01,574.42,-5477.12,-3826.6,1916.76
2025-10-19 11:41:27,STARLINK-4623,14.91,220.13,1574.83,14.86,112.58,574.28,-6472.64,-1794.68,1789.04
2025-10-19 11:41:27,STARLINK-5604,16.24,5.34,1514.7,36.85,122.36,577.94,-5028.43,-2378.67,4163.81
2025-10-19 11:41:27,STARLINK-5753,29.98,306.69,1010.03,29.0,114.34,560.08,-5791.38,-1800.24,3359.87
2025-10-19 11:41:27,STARLINK-5722,22.3,182.66,1225.65,15.35,120.52,558.88,-6134.68,-2660.23,1841.29
2025-10-19 11:41:27,STARLINK-5730,4.06,152.87,2308.4,7.23,129.75,558.54,-5791.95,-3713.26,881.94
2025-10-19 11:41:27,STARLINK-5497,7.55,38.73,2059.62,37.55,134.35,577.71,-4383.49,-3342.07,4229.59
2025-10-19 11:41:27,STARLINK-5067,10.85,341.18,1822.99,38.84,114.86,578.34,-5155.17,-1655.3,4354.36
2025-10-19 11:41:27,STARLINK-5807,25.54,157.42,1150.65,16.79,124.4,574.32,-5910.49,-3054.66,2011.75
2025-10-19 11:41:27,STARLINK-30152,2.55,266.72,2459.44,21.94,98.57,559.03,-6428.72,-166.18,2593.64
2025-10-19 11:41:27,STARLINK-30144,4.32,35.86,2296.09,39.75,135.51,562.31,-4175.2,-3320.08,4426.5
2025-10-19 11:41:27,STARLINK-6211,11.77,24.86,1726.41,37.45,128.37,561.85,-4703.5,-2863.68,4210.77
2025-10-19 11:41:27,STARLINK-6227,18.12,293.57,1391.8,28.77,109.48,560.07,-5936.3,-1305.62,3335.59
2025-10-19 11:41:27,STARLINK-5488,0.34,104.98,2689.52,17.16,144.04,558.71,-4520.68,-4844.73,2046.02
2025-10-19 11:41:27,STARLINK-5513,9.59,324.66,1870.14,37.0,109.89,561.7,-5400.52,-1228.81,4168.8
2025-10-19 11:41:27,STARLINK-5516,19.98,339.0,1316.01,34.36,116.54,561.18,-5397.46,-1908.94,3909.4
2025-10-19 11:41:27,STARLINK-30145,6.89,99.12,2068.11,20.96,139.2,558.9,-4801.5,-4345.25,2479.75
2025-10-19 11:41:27,STARLINK-30231,2.31,317.6,2489.9,39.24,102.81,562.26,-5344.14,-535.91,4382.23
2025-10-19 11:41:27,STARLINK-30266,13.28,305.97,1635.32,32.07,108.33,560.7,-5762.87,-1146.4,3679.6
2025-10-19 11:41:27,STARLINK-30254,0.7,219.09,2446.2,7.99,107.85,482.35,-6672.4,-1268.38,964.84
2025-10-19 11:41:27,STARLINK-30349,27.74,257.14,1063.64,22.83,112.72,559.29,-6153.55,-1723.39,2692.07
2025-10-19 11:41:27,STARLINK-30334,17.89,41.26,1403.06,32.92,129.66,560.87,-4904.27,-3138.13,3763.38
2025-10-19 11:41:27,STARLINK-30704,27.2,174.02,929.9,17.87,121.73,475.42,-5925.63,-2719.78,2105.59
2025-10-19 11:41:27,STARLINK-30507,22.62,260.4,1216.44,22.91,111.0,559.27,-6199.0,-1536.4,2700.89
2025-10-19 11:41:27,STARLINK-30515,11.66,161.66,1724.74,11.29,125.45,558.48,-5983.3,-3231.48,1364.93
2025-10-19 11:41:27,STARLINK-30776,14.34,210.48,1567.26,13.71,114.41,556.96,-6429.12,-2005.71,1650.0
2025-10-19 11:41:27,STARLINK-30782,10.11,213.83,1825.82,12.04,112.49,558.25,-6537.6,-1801.4,1454.43
2025-10-19 11:41:27,STARLINK-30769,1.17,61.39,2606.41,33.54,144.25,561.02,-3927.17,-4244.42,3824.14
2025-10-19 11:41:27,STARLINK-30775,37.49,101.22,862.99,23.57,127.03,559.08,-5505.69,-3174.89,2772.24
2025-10-19 11:41:27,STARLINK-30878,28.46,220.13,1044.48,18.87,115.8,558.9,-6213.82,-2105.96,2246.13
2025-10-19 11:41:27,STARLINK-31010,17.78,4.38,1408.07,35.95,122.01,561.37,-5090.04,-2369.71,4065.84
2025-10-19 11:41:27,STARLINK-31001,9.54,281.17,1869.67,26.82,103.99,559.34,-6142.16,-744.28,3128.66
2025-10-19 11:41:27,STARLINK-31095,32.85,358.78,827.32,30.64,120.83,484.22,-5400.68,-2378.45,3491.67
2025-10-19 11:41:27,STARLINK-31139,12.46,32.76,1499.27,34.98,129.06,481.94,-4763.24,-2979.3,3924.29
2025-10-19 11:41:27,STARLINK-31060,13.19,20.86,1286.14,34.7,125.55,410.41,-4902.11,-2661.92,3856.74
2025-10-19 11:41:27,STARLINK-31514,8.25,240.32,1771.96,16.86,107.56,482.3,-6453.2,-1192.76,1993.65
2025-10-19 11:41:27,STARLINK-31536,1.03,50.81,2422.61,36.55,140.85,485.74,-3976.46,-3817.8,4076.94
2025-10-19 11:41:27,STARLINK-31688,15.64,166.72,1318.12,14.34,123.49,474.55,-5943.99,-2952.09,1701.67
2025-10-19 11:41:27,STARLINK-31644,9.95,73.44,1638.98,27.96,135.77,475.98,-4721.62,-3785.92,3207.5
2025-10-19 11:41:27,STARLINK-31712,3.88,92.31,2135.21,22.78,140.62,483.28,-4581.95,-4359.13,2653.13
2025-10-19 11:41:27,STARLINK-31524,50.93,291.17,608.56,25.93,117.65,483.2,-5773.76,-2168.14,2997.52
2025-10-19 11:41:27,STARLINK-31650,0.31,157.48,2487.64,4.87,128.98,482.61,-5802.74,-3611.62,593.4
2025-10-19 11:41:27,STARLINK-31539,37.67,13.84,749.93,29.63,122.33,484.13,-5390.82,-2545.48,3388.07
2025-10-19 11:41:27,STARLINK-31750,1.49,109.38,2366.5,16.81,140.83,482.51,-4741.24,-4541.69,1984.38
2025-10-19 11:41:27,STARLINK-31660,3.23,225.33,2190.98,11.12,107.61,482.5,-6616.2,-1229.22,1331.32
2025-10-19 11:41:27,STARLINK-11098 [DTC],33.55,222.75,616.93,21.54,117.78,360.62,-5860.34,-2215.33,2474.07
2025-10-19 11:41:27,STARLINK-31956,5.13,303.79,2026.98,33.36,103.97,485.13,-5686.97,-686.84,3768.67
2025-10-19 11:41:27,STARLINK-31876,42.65,142.0,685.5,21.44,123.76,483.0,-5703.36,-2867.1,2507.54
2025-10-19 11:41:27,STARLINK-32459,3.84,153.3,2113.33,8.51,129.0,475.53,-5751.43,-3583.43,1022.99
2025-10-19 11:41:27,STARLINK-32475,44.36,230.69,657.03,22.26,117.69,475.55,-5933.53,-2232.12,2596.54
2025-10-19 11:41:27,STARLINK-32442,4.07,308.66,2100.28,34.98,104.06,477.27,-5571.53,-681.69,3923.54
2025-10-19 11:41:27,STARLINK-11426 [DTC],4.52,327.98,1730.41,37.1,111.19,361.53,-5209.78,-1310.47,4057.04
2025-10-19 11:41:27,STARLINK-11474 [DTC],5.85,124.89,1612.67,16.44,132.72,358.59,-5248.48,-3764.64,1908.3
2025-10-19 11:41:27,STARLINK-11369 [DTC],22.51,59.64,819.31,27.94,127.27,356.35,-5138.78,-2992.53,3150.9
2025-10-19 11:41:27,STARLINK-32804,10.99,250.78,1588.38,19.89,107.78,482.3,-6335.78,-1197.21,2335.89
2025-10-19 11:41:27,STARLINK-32781,28.71,266.14,908.99,24.17,113.67,483.1,-5995.42,-1787.29,2808.6
2025-10-19 11:41:27,STARLINK-32892,37.02,209.43,757.66,20.35,118.32,482.96,-5992.51,-2330.41,2387.14
2025-10-19 11:41:27,STARLINK-32879,13.75,356.83,1417.62,36.41,120.18,477.36,-5070.59,-2165.74,4061.26
2025-10-19 11:41:27,STARLINK-32926,38.97,314.41,730.57,28.09,117.13,483.06,-5682.54,-2075.41,3226.9
2025-10-19 11:41:27,STARLINK-32801,17.47,160.06,1223.5,15.49,124.43,468.01,-5857.49,-3030.3,1831.98
2025-10-19 11:41:27,STARLINK-32810,15.67,164.75,1281.18,14.69,123.78,458.82,-5905.45,-2971.14,1738.76
2025-10-19 11:41:27,STARLINK-33531,8.55,75.47,1754.04,27.62,136.99,483.63,-4659.38,-3902.33,3175.39
2025-10-19 11:41:27,STARLINK-33708,0.43,66.49,2485.17,31.5,143.87,484.36,-4001.19,-4267.24,3577.05
2025-10-19 11:41:27,STARLINK-33677,20.93,97.51,1124.29,23.34,130.48,482.36,-5255.16,-3467.96,2716.09
2025-10-19 11:41:27,STARLINK-33664,5.46,206.6,1987.74,9.56,113.44,481.98,-6488.87,-1904.84,1148.62
2025-10-19 11:41:27,STARLINK-33535,16.04,191.29,1316.82,14.31,118.83,482.19,-6171.54,-2462.99,1700.61
2025-10-19 11:41:27,STARLINK-33606,28.6,149.29,908.49,18.99,124.57,481.59,-5750.96,-2993.87,2233.44
2025-10-19 11:41:27,STARLINK-32956,18.25,163.09,1222.38,15.4,123.9,482.2,-5899.96,-2983.12,1826.21
2025-10-19 11:41:27,STARLINK-33814,2.29,289.69,2289.13,29.85,99.77,483.82,-5941.05,-278.58,3411.81
2025-10-19 11:41:27,STARLINK-33817,3.11,154.01,2200.5,7.72,129.11,482.4,-5762.06,-3604.73,930.71
2025-10-19 11:41:27,STARLINK-11664 [DTC],12.08,301.71,1205.18,29.79,111.1,356.2,-5666.69,-1415.82,3341.38
2025-10-19 11:41:27,STARLINK-11666 [DTC],31.28,295.14,641.37,26.72,116.24,355.39,-5677.85,-1974.19,3024.42
2025-10-19 11:41:27,STARLINK-11703 [DTC],6.45,326.57,1564.95,35.71,111.97,358.24,-5282.59,-1405.9,3924.13
2025-10-19 11:41:27,STARLINK-11693 [DTC],0.63,319.26,2098.91,37.85,106.07,359.01,-5250.82,-831.07,4125.48
2025-10-19 11:41:27,STARLINK-34018,5.33,271.07,2005.32,23.97,102.41,482.93,-6238.78,-581.72,2786.66
2025-10-19 11:41:27,STARLINK-34053,22.02,327.77,1090.34,31.9,115.67,483.91,-5517.99,-1857.2,3620.61
2025-10-19 11:41:27,STARLINK-34002,6.77,30.37,1892.67,38.21,131.11,486.04,-4465.27,-3020.61,4235.85
2025-10-19 11:41:27,STARLINK-33888,16.01,9.68,1320.71,35.34,123.15,483.21,-5023.47,-2461.69,3960.48
2025-10-19 11:41:27,STARLINK-34129,14.48,289.31,1394.8,28.07,108.82,482.9,-5923.5,-1231.93,3225.49
2025-10-19 11:41:27,STARLINK-34308,26.52,70.59,947.91,26.98,128.49,475.94,-5209.05,-3184.24,3105.6
2025-10-19 11:41:27,STARLINK-34281,6.89,337.9,1862.52,39.16,113.46,478.38,-5096.64,-1500.13,4320.81
2025-10-19 11:41:27,STARLINK-34377,14.97,99.27,1353.51,22.56,132.73,475.4,-5139.35,-3689.36,2627.52
2025-10-19 11:41:27,STARLINK-34388,57.82,320.42,669.73,27.06,118.87,576.03,-5746.6,-2298.89,3160.84
2025-10-19 11:41:27,STARLINK-34376,53.97,332.73,697.22,27.81,119.22,576.02,-5693.62,-2318.6,3240.8
2025-10-19 11:41:27,STARLINK-34380,2.15,210.13,2531.67,5.92,110.39,573.79,-6727.91,-1590.27,729.66
